cluster,y,d
181,0.0,0.0
182,0.015873015873015872,0.023255813953488372
183,0.015873015873015872,0.023255813953488372
184,0.1111111111111111,0.27906976744186046
185,0.0,0.0
186,1.0,0.06976744186046512
187,0.0,0.0
188,0.0,0.0
189,0.2857142857142857,0.18604651162790697
190,0.0,0.0
191,0.09523809523809523,0.13953488372093023
192,0.2222222222222222,0.046511627906976744
193,0.1746031746031746,0.06976744186046512
194,0.031746031746031744,0.023255813953488372
195,0.031746031746031744,0.023255813953488372
196,0.1111111111111111,0.13953488372093023
197,0.06349206349206349,0.09302325581395349
198,0.1746031746031746,0.046511627906976744
199,0.031746031746031744,0.06976744186046512
200,0.14285714285714285,0.06976744186046512
201,0.15873015873015872,0.046511627906976744
202,0.0,0.0
203,0.19047619047619047,0.11627906976744186
204,0.12698412698412698,0.11627906976744186
205,0.06349206349206349,0.046511627906976744
206,0.06349206349206349,0.09302325581395349
207,0.0,0.0
208,0.2857142857142857,0.06976744186046512
209,0.30158730158730157,0.13953488372093023
210,0.0,0.0
211,0.30158730158730157,0.09302325581395349
212,0.0,0.0
213,0.047619047619047616,0.13953488372093023
214,0.09523809523809523,0.046511627906976744
215,0.12698412698412698,0.11627906976744186
216,0.0,0.0
217,0.06349206349206349,0.046511627906976744
218,0.0,0.0
219,0.14285714285714285,0.046511627906976744
220,0.2698412698412698,0.16279069767441862
221,0.015873015873015872,0.023255813953488372
222,0.0,0.0
223,0.20634920634920634,0.13953488372093023
224,0.20634920634920634,0.046511627906976744
225,0.06349206349206349,0.09302325581395349
226,0.0,0.0
227,0.14285714285714285,0.11627906976744186
228,0.0,0.0
229,0.015873015873015872,0.023255813953488372
230,0.12698412698412698,0.11627906976744186
231,0.031746031746031744,0.18604651162790697
232,0.015873015873015872,0.18604651162790697
233,0.06349206349206349,0.023255813953488372
234,0.1746031746031746,0.046511627906976744
235,0.0,0.0
236,0.14285714285714285,0.11627906976744186
237,0.015873015873015872,0.023255813953488372
238,0.20634920634920634,0.06976744186046512
239,0.015873015873015872,0.046511627906976744
240,0.15873015873015872,0.06976744186046512
241,0.015873015873015872,0.023255813953488372
242,0.2698412698412698,0.20930232558139536
243,0.12698412698412698,0.06976744186046512
244,0.14285714285714285,0.37209302325581395
245,0.25396825396825395,0.09302325581395349
246,0.031746031746031744,0.023255813953488372
247,0.031746031746031744,0.046511627906976744
248,0.015873015873015872,0.023255813953488372
249,0.31746031746031744,0.46511627906976744
250,0.1111111111111111,0.06976744186046512
251,0.12698412698412698,0.06976744186046512
252,0.09523809523809523,0.023255813953488372
253,0.015873015873015872,0.11627906976744186
254,0.0,0.0
255,0.15873015873015872,0.09302325581395349
256,0.015873015873015872,0.023255813953488372
257,0.0,0.0
258,0.1111111111111111,0.23255813953488372
259,0.1111111111111111,0.11627906976744186
260,0.12698412698412698,0.09302325581395349
261,0.0,0.0
262,0.12698412698412698,0.06976744186046512
263,0.0,0.0
264,0.06349206349206349,0.16279069767441862
265,0.0,0.0
266,0.14285714285714285,0.09302325581395349
267,0.15873015873015872,0.32558139534883723
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.15873015873015872,0.13953488372093023
272,0.1111111111111111,0.06976744186046512
273,0.06349206349206349,0.3023255813953488
274,0.14285714285714285,0.06976744186046512
275,0.2222222222222222,0.11627906976744186
276,0.1111111111111111,0.06976744186046512
277,0.031746031746031744,0.023255813953488372
278,0.20634920634920634,0.16279069767441862
279,0.06349206349206349,0.046511627906976744
280,0.1746031746031746,0.18604651162790697
281,0.1746031746031746,0.06976744186046512
282,0.031746031746031744,0.046511627906976744
283,0.23809523809523808,0.13953488372093023
284,0.15873015873015872,0.27906976744186046
285,0.1111111111111111,0.13953488372093023
286,0.1746031746031746,0.16279069767441862
287,0.14285714285714285,0.20930232558139536
288,0.031746031746031744,0.023255813953488372
289,0.12698412698412698,0.046511627906976744
290,0.07936507936507936,0.023255813953488372
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.15873015873015872,0.11627906976744186
295,0.14285714285714285,0.06976744186046512
296,0.09523809523809523,0.11627906976744186
297,0.5079365079365079,0.13953488372093023
298,0.015873015873015872,0.023255813953488372
299,0.25396825396825395,0.27906976744186046
300,0.015873015873015872,0.023255813953488372
301,0.06349206349206349,0.13953488372093023
302,0.0,0.0
303,0.4603174603174603,0.06976744186046512
304,0.14285714285714285,0.18604651162790697
305,0.25396825396825395,0.20930232558139536
306,0.0,0.0
307,0.015873015873015872,0.046511627906976744
308,0.1111111111111111,0.23255813953488372
309,0.0,0.0
310,0.015873015873015872,0.023255813953488372
311,0.31746031746031744,0.13953488372093023
312,0.2857142857142857,0.046511627906976744
313,0.015873015873015872,0.023255813953488372
314,0.0,0.0
315,0.12698412698412698,0.06976744186046512
316,0.015873015873015872,0.023255813953488372
317,0.3333333333333333,0.23255813953488372
318,0.0,0.0
319,0.14285714285714285,0.13953488372093023
320,0.12698412698412698,0.023255813953488372
321,0.19047619047619047,0.023255813953488372
322,0.015873015873015872,0.023255813953488372
323,0.07936507936507936,0.023255813953488372
324,0.14285714285714285,0.046511627906976744
325,0.19047619047619047,0.16279069767441862
326,0.07936507936507936,0.023255813953488372
327,0.015873015873015872,0.023255813953488372
328,0.1111111111111111,0.2558139534883721
329,0.0,0.0
330,0.015873015873015872,0.023255813953488372
331,0.031746031746031744,0.023255813953488372
332,0.015873015873015872,0.023255813953488372
333,0.1746031746031746,0.32558139534883723
334,0.20634920634920634,0.06976744186046512
335,0.14285714285714285,0.2558139534883721
336,0.015873015873015872,0.023255813953488372
337,0.15873015873015872,0.046511627906976744
338,0.2222222222222222,0.16279069767441862
339,0.015873015873015872,0.023255813953488372
340,0.12698412698412698,0.06976744186046512
341,0.07936507936507936,0.09302325581395349
342,0.07936507936507936,0.09302325581395349
343,0.47619047619047616,0.3023255813953488
344,0.2222222222222222,0.3023255813953488
345,0.14285714285714285,0.046511627906976744
346,0.0,0.0
347,0.0,0.0
348,0.1746031746031746,0.09302325581395349
349,0.12698412698412698,0.13953488372093023
350,0.12698412698412698,0.046511627906976744
351,0.09523809523809523,0.046511627906976744
352,0.1746031746031746,0.16279069767441862
353,0.20634920634920634,0.2558139534883721
354,0.12698412698412698,0.046511627906976744
355,0.031746031746031744,0.023255813953488372
356,0.15873015873015872,0.046511627906976744
357,0.031746031746031744,0.046511627906976744
358,0.015873015873015872,0.023255813953488372
359,0.015873015873015872,0.023255813953488372
360,0.0,0.0
361,0.49206349206349204,0.09302325581395349
362,0.19047619047619047,0.2558139534883721
363,0.031746031746031744,0.046511627906976744
364,0.06349206349206349,0.09302325581395349
365,0.0,0.0
366,0.23809523809523808,0.20930232558139536
367,0.19047619047619047,0.3023255813953488
368,0.0,0.0
369,0.047619047619047616,0.023255813953488372
370,0.12698412698412698,0.046511627906976744
371,0.0,0.0
372,0.14285714285714285,0.06976744186046512
373,0.14285714285714285,0.16279069767441862
374,0.20634920634920634,0.2558139534883721
375,0.20634920634920634,0.06976744186046512
376,0.19047619047619047,0.09302325581395349
377,0.14285714285714285,0.046511627906976744
378,0.2222222222222222,0.16279069767441862
379,0.15873015873015872,0.13953488372093023
380,0.07936507936507936,0.046511627906976744
381,0.15873015873015872,0.09302325581395349
382,0.015873015873015872,0.023255813953488372
383,0.23809523809523808,0.06976744186046512
384,0.07936507936507936,0.13953488372093023
385,0.0,0.0
386,0.015873015873015872,0.046511627906976744
387,0.1111111111111111,0.046511627906976744
388,0.09523809523809523,0.046511627906976744
389,0.015873015873015872,0.023255813953488372
390,0.031746031746031744,0.023255813953488372
391,0.1746031746031746,0.20930232558139536
392,0.0,0.0
393,0.14285714285714285,0.06976744186046512
394,0.031746031746031744,0.023255813953488372
395,0.2857142857142857,0.11627906976744186
396,0.031746031746031744,0.023255813953488372
397,0.15873015873015872,0.09302325581395349
398,0.1746031746031746,0.046511627906976744
399,0.015873015873015872,0.4418604651162791
